id,inc_angle,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,is_iceberg
3aac67cd,44.624,-221.06437714551842,25.99701328730949,-49.902885462491724,-20.16774079927215,12.028174831916497,-13.054973776712076,-28.48677476374008,24.667050994065168,3.1615761311637405,-0.697239115116421,12.639736104848204,-4.416614547043017,15.488065340250529,-20.925301232233632,12.799249529779635,4.746604527240263,-18.187685659441428,6.831715919106424,-6.3621772262563425,7.588232296450261,11.660410284357251,-3.1917060328452824,0.07332998270450886,1.4453115438519402,-4.082390613349879,4.701267717083401,-3.884984205194507,-6.854775610162739,-6.699464034679076,2.9098821683076603,-7.372412896987205,-8.899070682111258,0.9339559821708527,-0.010175639179593132,-15.655571702386242,8.710292158289917,2.5311264139064273,3.67464724758999,4.98622617448539,8.57158432402584,-1.9100390822210287,-7.756823125823038,6.9234677180093,-6.642470719450621,2.02359715604035,7.509072918505183,13.984669376726343,6.60405096410245,-6.327774932037997,7.069700342429556,1
161a6860,39.5067,-294.63831730585355,-48.80221974085646,-21.089636540640548,65.47703037251229,20.66927384273466,35.35638001348001,22.633115215183338,-22.06440916126019,-10.479262801168995,19.71767803650574,2.062508219764602,-26.60755711505001,18.185321825346143,15.824549729753402,9.497984655411692,-12.769702418453841,9.60864501899518,0.57552368395992,15.471059317346212,-19.065001498246694,2.178793934982394,7.479958366218298,19.052792723331017,17.895361063148016,4.790375845292022,-3.3970630661767065,12.38428367643989,19.610539535685476,-10.840894497842314,5.244895875824448,21.28914517834704,-5.971670220895897,18.983399944318105,15.020569900978762,-8.477615828808565,4.277184622376759,15.609387487583575,23.3789781697029,-12.613611627566927,-5.686181190749296,5.58900147905132,-6.419015115753559,-14.5426712179954,-9.421844378029403,-1.137167272794751,-10.495148452351094,-17.577959907623374,-22.3302255779261,31.293407668509005,-2.6097325406740315,0
3c794f0c,41.8544,21.5612025497095,139.43444268756954,61.09756617857406,-78.00333600802105,87.49834281099119,67.62659322979478,47.16340329291667,-35.776985117393956,-24.503182665284186,-9.59046076536066,-45.165663956126586,-31.742928042723005,-7.245378000206659,-13.1639546201915,37.9978482103445,-18.163814087883605,-9.724625683783353,-62.62232928916698,-16.58726641212856,28.34834895830205,54.19688762499499,7.2357300950542935,35.74787443027885,18.826365111855466,0.16476659149396095,-4.564441266320438,-30.037757250861144,-27.006421904539135,30.582162184965863,2.3584314084563536,10.747919663912267,-21.817455763483505,-0.6211319468063699,-18.836275546038664,3.5562440268709206,-10.815905420089512,-1.3313799939740363,-11.51933232807179,5.047704211547481,-27.300112961626652,14.686995391591736,7.275113273852963,1.075020676863244,-12.053831796591211,12.862721357312097,2.184247174265873,-7.51294553744376,-6.153060202566895,24.78153814875555,16.18740849637494,1
86730f0d,45.2909,-376.76604344854223,-105.44889679713188,132.41329345925595,-15.80284662691292,-16.786065410824886,11.466258592656807,-0.7334267166702837,-15.144545211597302,6.982442754706413,11.065630063944221,10.780206885416616,-0.5760305208788477,5.930317062167117,-0.17894482174676912,-4.768160900378661,-15.442281821372369,-14.411578127042711,-4.431933981292456,11.188008437536025,3.711672542718109,-3.7762073898322965,1.6481193012549955,-6.237405373242559,-3.0185743066246946,-6.604080529808407,-2.2607989926793626,-6.3499640499810255,-3.6304779225439,4.054249939064413,-5.878104535520218,9.179595881232267,8.824181344733955,4.723881135838213,3.635941099112278,1.6777011290191455,-9.529335960966359,7.978390353676537,2.98650843953674,-4.735569088915635,-3.2787621776985048,10.720732970669577,6.921184157054023,2.7973427887595714,5.336810191291286,3.1017647155911066,1.351237594961237,1.6520706937835856,-8.000690278064198,-7.4627238021769555,-4.536582228739971,1
e356f7a3,34.7715,-87.71018235502757,-92.8517433959087,36.40433420979604,33.72309483003594,-34.517758422481414,-47.79238318995981,-4.505200058658723,-27.784715510937794,-17.10758500993787,-6.6111066689968165,-4.346158391027578,0.9208002359023488,-27.282746212072652,27.348486933874693,-20.60888080740989,-1.5391380826393535,-6.760046547789839,5.605011550539843,23.26199446385465,-3.352735748275897,15.991465604971474,11.490097568040154,-1.5504292506948,27.172028513235166,-16.47511986918338,-10.55810239356406,-16.250200252294626,-3.9625362664196917,12.692683632157738,19.92564820812995,-5.825494259802871,-36.31271922987293,-11.509802256184607,-13.436886381417848,-10.023026781575643,3.0412085329328877,-13.68990477560276,-21.24951494702933,14.648508439883718,0.06663508510044336,3.5229789818452533,-7.42872608325244,-23.375115132887604,-3.1067524452905664,-8.00674799754284,-20.17658888320925,3.298106212391377,-4.27036571013894,-5.115454116526578,6.9357747765115105,0
87592c38,43.782,-586.2117146644557,34.40452470517607,-79.19798256726138,21.06313430112927,-34.34936190084043,-33.78688607674548,39.33675000073845,-19.484184788702848,-4.9387023076643874,-4.018517723392224,9.89550584533147,-16.074656511672092,-28.53059909789002,16.892809713091193,-25.035980208536703,2.756845263844892,17.556414181555077,-14.248579253242532,-1.922035660919691,0.023039489147719472,-3.914971638880157,7.986271334582049,4.638905982355114,-7.982414376352767,-3.00958393698701,0.38879703648546005,8.215714251739964,0.10583583210588943,12.348824112702877,11.256072285641963,-2.5088377952036236,4.289376432378043,-2.385245285155779,-3.564215549379435,-0.982998420652648,-6.166046868462916,-3.825666899228795,-6.22185972342238,14.35576221650164,0.5203172140471208,-7.894589019274645,1.1017344681996208,1.7390157389913297,2.784253888694602,-2.2152045747513576,5.938012049202907,3.686368359627342,4.602717505080831,13.096489238453001,-4.228960081226232,0
1c18a39e,45.3568,-189.82945884495922,-116.51732486954975,111.37062140988424,-12.000393138264535,-4.521494630132047,4.2055559645756935,1.8905945777317397,9.629455906266228,3.853877002891166,14.088717892424413,-8.185639941248564,-1.9967147315349647,2.8943843330430075,-7.25493811726812,13.234341423211465,-5.303526111908698,-11.83370091890692,-1.0363230713470224,-5.71792791831618,-0.02301843733647302,3.4152492254389237,-6.081856349120447,-0.5081620926823134,-3.780993811087134,3.978447409598886,-9.437939036498818,-13.398903299614782,6.7108846230209345,-4.804595837417111,-4.74583063746601,8.986909475665316,0.8474733385383,1.1098278411076343,7.07004206701748,-3.8903384100061236,4.446705117310245,4.356808837375148,0.4348625227975547,1.8632519690368416,-1.5941658011668995,3.7959935538669676,-0.328859817315459,2.5773942264496754,1.489093800013168,0.7761496169463721,0.8410738662955192,-7.121580053358635,1.3647531524279415,-16.682501900475266,0.01635459428165864,0
a210f335,38.7812,-9.02999239068881,-65.1693306151363,-95.43521878955202,38.77464071929173,1.8570420396800027,3.521996325692317,14.455999460233853,-21.209696516704636,-27.7379579840315,26.05859336594355,-6.4588276424257565,-21.7724122612421,20.90358808098714,6.873569406581301,16.808037593907574,11.441882754362044,-13.097304794492276,-1.9615006187884694,1.68725487225884,1.7185254550784808,0.7945877979800227,-21.564465731392588,14.519104454387653,-1.4781802484967976,12.751859968834081,7.322207810709375,12.846278349669477,10.996844307807978,0.7284734168424408,-5.4391406757543725,8.618771232902436,-0.10902298799229976,-1.588141355723954,0.4382199109691681,8.62649646123519,6.383142748512177,5.680948203201708,12.361330232378837,7.349429374126694,-0.9544914815810103,3.117896969166251,1.9152977717144934,-7.516007281706984,1.5538558351059804,-7.207998436777469,-2.131123730245521,-3.974689034229261,-0.8856008849482551,-3.908249823760559,18.392398901392575,0
958d155f,42.5145,-147.83614147595748,41.277069140526514,-140.18595447937668,-16.783843513658663,-20.255006898950747,-18.112899288320396,-29.327941055103683,22.51218567764267,6.635241906066814,12.301277521143106,11.398168367738506,4.392072159339293,13.748242600996655,-22.94557117367235,34.70902546639288,8.21013296703696,-11.780322336352373,-3.3576400386901364,-7.011247702700658,18.033003617542292,3.7798365492342216,-10.845634385766038,0.8035868422383454,6.269413398805517,-2.1846002496953587,4.714659400290262,-6.947784852736017,-20.63050218425681,-15.996391744539665,-10.947437228081293,14.66405330769638,3.0704570725483427,12.261605883090322,1.7920159399893383,-4.955860898553215,2.702338833913935,4.73312811179062,-0.3692073745777419,18.994841958052536,6.199202739130159,0.9744856507595996,6.049137161341007,0.09874624148478839,2.827029885071986,-5.733811065574313,5.442656376718815,-1.7667557019930231,3.7233738060217583,-19.062781590450836,-0.7111930161037987,0
6d81d201,37.2802,56.67132604707952,-80.02950887155147,-35.143063544016485,-15.773048562607071,17.655039235048832,-6.519698237985207,3.2106956204655503,0.9836578415457049,2.83921435457452,0.8968849677630877,0.6429562702138969,-17.472114955022537,12.067667598930264,-19.32943489708766,15.9452275682603,-2.453329722512725,-9.116697276454628,8.862356969721453,-7.478435752972548,5.255535621645318,10.031890094018038,-0.32219429816059886,2.5268850994652454,2.255536641346103,9.143879080743385,3.9105832953797948,-16.61186297553518,3.700833210973085,-2.037216962624351,1.1704858535382117,-20.712427999666804,-7.727863450663188,1.71238242067607,-2.946134694482095,2.955146005697292,-4.07010955240627,-2.7867900675364448,4.238499231892505,-3.2073344139906714,-6.833610960761128,3.3931553395295158,8.384190661068306,-4.948718882519043,-0.4884893148159777,-15.12882766840743,2.448363557300283,-4.077376252398923,5.859975209658045,8.745986592627697,-7.001235056964698,1
75126706,41.7973,-500.2181799595481,0.0947254238594386,117.58376511833555,-50.48258463219687,-22.283117785618728,26.278424530104118,-43.18402789658266,4.540799862292446,42.30182879583534,18.010983555346826,-3.489679056689286,2.5442903531732797,19.555752867650153,-13.19715254069331,9.279486561458137,-6.7735887605012195,-22.628846465563303,7.197703175376958,-3.565487034079693,14.111616006166981,-15.374472719283295,2.214401831200107,11.104112295681645,14.45221778597131,-5.607496755404695,0.2371320773034139,-15.01095915572216,7.712923016701124,-5.5735659794821615,6.269328306626356,11.579071211312638,-5.179894775919739,8.138837762907405,1.9963886368141108,12.843405627957578,-11.94545984476796,4.567705516989355,0.8797801390148473,-3.376249598741083,1.4371076100877422,15.895093689118175,-9.821273638536448,1.1993428041186616,-8.67522878645719,6.851504576739073,5.731258610053725,1.882815246042457,-8.576691032591853,-5.001375343644841,1.6578885889595174,0
112a6cfa,38.0669,-255.72335560740444,-53.36037228140952,78.01979730019292,-20.2105350522797,-36.737971215357234,-0.4487581225366588,-21.65558359040232,21.754373846438824,-4.406981577578827,-14.787677544455187,12.982748769194542,1.6778760081752953,-0.5864455584711059,-8.969295821045392,-0.5924593470515819,2.578815241547763,-3.6501285809162307,-5.365479353782321,9.566058513166233,3.6869877016986625,8.660551997649392,-2.2780091359740715,-22.36062416858801,1.0595304523038154,-10.121093439164449,6.745064757885858,12.819951257214523,-16.875057568377045,9.060460280712661,10.167648077744268,8.830045718164895,7.515933719180177,-2.832704559764524,3.0222945648371917,1.1686894687687066,13.329853809582414,-2.8997158829833833,1.5792079134108066,-2.3210344515494263,-6.711620322141311,-0.6201541145975629,15.459330130576106,2.538193450694886,2.3147499336072586,-4.348128376944355,1.3317540648904231,-16.594828886871994,14.256176266053584,15.683491446156783,12.95878159622985,1
a29662a4,39.6636,277.68167728611877,174.68260078213285,-36.99299626286895,28.22489258672559,-105.43981732010592,55.9997435305254,50.293265136679366,-35.72985387521446,30.461537258214285,86.4564683243736,2.232756467737724,11.313668000892653,-28.859975442685656,-4.788936975481793,-36.683369119173506,-1.8208211984453977,6.517062836682282,-11.938691273250864,12.692644738201038,50.139483644617556,-8.005323482458424,-41.36600316543925,17.875015336397215,-3.6578609159166566,42.09056763293729,3.1753104785770514,2.5439764187321936,-2.073423055800128,-12.87050055966621,-23.426294058232312,-17.621061985382905,-7.582016324500175,-6.876793546155256,-8.227110003714163,-1.9156946626581464,-2.9107680976196826,-3.3690472167822216,-0.8484368257812458,30.413711924415686,-10.491077966349021,5.3859997217962166,-2.4606041576182354,14.133838267497742,13.721675992678708,6.095870148213955,16.38000743792571,15.809685162638841,16.48690569301956,9.593764773232321,-10.909027891578415,0
bd1a1bdf,37.6866,307.27757342621186,-32.82261008346644,-98.28765156050724,39.64227370817718,-17.569760154552245,-28.54510976104103,-14.445163758153114,5.113810473278203,16.11274037064559,28.611556959528688,-8.401996962891836,5.202246807174563,-14.174463471699097,-11.115791374263402,-3.910964535613159,9.469014239508693,-10.281916972429075,-3.648275537403299,-12.165196927379384,14.299358856832479,1.1059364849388513,5.310596201819127,-12.338321932975246,-2.0986541826756353,-8.753473084359056,3.0837600853571794,3.3615000659447793,-2.3021444612399837,-7.984626941337794,4.358611128637135,-19.21876231891745,-20.30755386458169,3.984776289509182,-13.726123884033612,-2.130672467642324,-1.9073719807803815,11.776468276845353,-0.6329639483381742,6.362972449460935,0.01351803715044686,-0.03492400464832071,-5.890590256634429,0.9971606363536413,8.647657068392855,-0.4370659086149219,5.042945803290545,-11.256138621664322,12.461527807887807,-6.837641830007657,-20.67682939813575,1
31e37d93,40.296,418.1607525563473,96.74294624579801,42.83155691234455,99.13631973577532,-15.75854006812865,38.268999177502614,-77.16686114310663,64.19647827976351,-88.51055057330774,-21.330005830430718,64.17087911132951,17.956319720210693,53.57515182936561,4.791363890200496,-45.927304397474366,15.244845073302907,45.02079363301674,-22.99592484556559,10.831092364363267,-14.084750975903164,35.632699682436154,41.61662213756542,29.5591625739261,14.01997784701943,32.780954070630145,-2.4528446288628274,47.2070504634447,8.751449302540198,-28.36779970931014,13.169165065831203,-0.5986201791202347,-7.295590470036418,9.284598618751197,-0.8783216662093752,9.999051632014341,7.161687971986727,3.339332742775972,11.741994760887797,-22.190541940632894,0.743507177624805,-10.992263147716846,8.658784090269315,-1.8690003144225025,-4.199519495997367,7.677044458977894,10.268002624992443,-13.577238941093787,1.5239454993333232,2.119937059830675,7.5641149580611895,0
76b8d446,39.234,-159.53052516408658,30.034499667951586,-99.4309042232629,-24.475421167064205,-11.54744594324096,31.50142120930309,-0.594872277822813,2.6394280145483955,-24.154684123065945,-16.624201123663926,0.4699853690078424,23.917945014390863,-7.247158971060667,-2.0610226336756767,-5.981060284825376,4.134849383957973,2.757619573171708,4.358892816799475,-4.752698137120571,-3.9199472423712827,5.410119669332012,-25.19297430974473,-0.3366129108722211,-1.3113477993381342,1.5829316641784603,9.463646767192621,10.10426983956649,-7.818020288961961,-2.6693609185621967,3.1326093235613373,7.381979832223662,-3.5026741185997667,-2.7862605306459063,17.36429995537698,7.27748420862342,-1.9098446997678544,-5.837821540405264,8.63239071057596,6.216607789542339,2.161885648168046,4.885798551964182,0.3559504996911754,0.8250766108748284,-10.928003380394033,1.6219386592566312,-4.990103509843401,-7.36311117613461,0.4156098078551971,-17.289916946466118,8.844064266697789,1
958d42a8,40.3904,127.96405207417212,-176.06837121631017,-36.12249798336294,-68.42996037219783,-36.96057310937999,-2.918374957066016,-51.1116389776566,-40.01589054034488,-35.303668430062295,46.4034916902286,-21.44796857986117,-30.96699496585767,22.654594379302264,-42.79640820226136,-20.426973284757945,4.692337980800406,131.8011487211248,124.10049948611456,-124.90339935972665,16.75577271516354,98.09868825246245,-111.30417892759247,-8.028737288037759,19.4742577750874,128.41810651942313,-62.92087386705824,11.357841580263235,-21.991085101265064,-16.046543521881805,84.04651489407681,156.26890212811426,82.03524048988857,-16.81029829195459,-44.407132467707434,-10.579617449931243,-25.42098338403659,55.159139284898906,-17.261635232913836,62.587160062923914,35.1485440943553,-0.39245971988257883,80.66420860600057,36.12740202872389,79.2851214464687,49.49448580451995,-24.15990462240848,8.769695749607278,7.229308709951496,-5.698994170957697,4.319444330993901,1
70830858,43.7895,-728.4540414509186,9.007775967134632,-28.339008231854667,67.6461684197774,12.190441895991752,41.98558641483972,35.754401966517335,-6.494265695284323,-17.27081534814207,5.778761374750378,1.8913604907748724,-39.1560388119627,14.71763178966239,33.42026952687869,-4.0826299764183345,-19.6574640844998,20.289134948471375,11.037013739554169,32.4734103667295,-28.352533950291374,9.189106298993261,27.084520768022333,23.530147915556903,30.861858148184986,7.430846329640585,-6.55215292641769,20.929356801170325,-3.8381030690536027,-23.529520999722575,-4.5059041072498,-15.3278307922189,5.769215947531362,4.527717120531669,8.248375082176326,-1.4818209979697454,-4.3765498955467566,28.068560085742224,3.2781354023788865,-9.004984398604163,-11.549660159083263,-9.294477073984078,1.5148063809626484,-8.500656474045053,-3.849127300213176,1.0163901443890002,8.427123494262126,-18.50402990799686,-5.724034439109836,19.61092952651943,-3.2516907507681596,0
faf2c49e,42.5891,-277.500206572959,-17.049850677024438,-12.864756390719842,-33.17281945413361,-6.243496327857945,12.987186225364168,-23.33475401181596,14.16923712055389,18.48686387559385,13.331282392091872,14.431738693212672,14.300859385662347,19.803056018197733,-14.591802650522876,4.817143211763011,1.351302584205197,-16.92001493005478,12.371864531432024,-8.184129531484864,-7.856673583824692,2.4941579006793404,-10.787823151739776,-6.943748540352004,-5.286073981700801,-6.892309733544388,-6.002287072222915,-13.54710866581677,-8.503534115116354,-9.674080475657313,4.394320716567464,5.287399228450806,-4.692186686020416,17.774937529292785,-6.225793321933309,-9.508495770321273,-2.857567087144389,3.247296643893848,6.629334192586566,0.5087073441069292,5.292810691372612,5.772839875632793,7.227048738699929,3.54237759729207,-3.5257073047606666,-0.6892395755194957,-2.213480534110017,2.3105317301893833,-5.078852310963087,2.300448342442568,1.2994194626312698,1
02314c59,41.0303,-283.81054828905025,-133.75614727376444,154.8819028209042,57.007660078957066,7.967941670308077,27.88404659322693,30.384428891601633,-8.23870152029679,-13.042376885300364,52.99973561758539,1.8377793819073536,-4.010881204867991,14.950069840582758,2.0601862115722223,-2.0503649959050287,6.9306973986535505,-3.7374618640733965,-19.969229413120477,34.83081293249243,3.5305688066016927,8.298631593071763,-20.173362140027923,20.2486796346936,11.038499824256768,11.283872399143752,11.338264758974727,20.40633230344912,43.588930821207484,-12.385595129308907,-12.722792152364795,12.353930668415908,-11.593721058551786,7.843348104942258,8.166490084862371,-13.951890956982167,-5.749350542524601,-1.1636391059854496,5.53497560696562,-2.332236567664155,-16.199366076758654,13.968847520818398,2.277187922451873,3.340777077985609,11.726093739259795,5.446764020924003,-2.869695973446909,-0.7585335687039554,-7.6382272843226815,29.19184669392134,14.211543978373538,0
