id,is_iceberg
c3c1c8ec,0.009304330744831939
3b38698e,0.04620356355170327
6c9eb909,0.06429947453838988
482a3d1d,0.11866632579013281
0e9918f0,0.04830822272133464
ef894fd2,0.09565864782760741
4b82e7f7,0.8459384866566843
b9cdd7fb,0.020669310470893765
94a496f4,0.06008372973204199
995eacae,0.13262537992382342
41b02e58,0.9914167741224089
69f04617,0.003300839301186571
c889a03c,0.9861328065050271
91f98acf,0.9924578801102056
9135c19f,0.9669812769700492
1f0e9c09,0.01104883050406169
260d6e8e,0.10511523071203273
46334397,0.046326711289285345
f34ddf31,0.09435234792110994
4d6177d7,0.9804652593225066
76a57270,0.2889881470090573
217b8cea,0.11785215430514882
9a45a566,0.03565693072948314
1b55c75e,0.07169220053105932
7bd92ec6,0.9640520107298215
6c409f41,0.008050631583094473
df3e48eb,0.012015061078110218
62723e57,0.9353563959791985
b8e627bf,0.03063081210736319
86bb5d85,0.06127705845819382
77e5034c,0.3460218604561182
607079e5,0.004737638053344599
96879fb4,0.0017113162314997333
6afe606d,0.8413002791183022
4129802f,0.9599209531343424
a42300ef,0.012296020991821413
1af842f5,0.5590751572704059
3fe57d78,0.9947938593978233
f4e60ed5,0.8777795280327914
68c8337b,0.13333330274014493
914ed5b5,0.2831383242498987
a6bb5987,0.009879239985464763
c781c439,0.0754357179004484
47a1a25e,0.06386310945786908
80ea0713,0.8420018920953655
a9d001bc,0.35750820448119236
f94d098a,0.34278591443158063
3e230e0e,0.06512218346854065
24afa485,0.006060704027128371
bc37db7f,0.0272293757910999
83f99e4d,0.04434794079842195
1a8d86f7,0.4881860588096725
38136419,0.9622377429232535
d393e637,0.23077774512783852
36902570,0.5821979781499
327f7b25,0.8854800155369952
3f8543c6,0.40228667523763556
a0d42a70,0.45567744523139386
e07ba430,0.03099453743838261
c6e53803,0.012764175538393369
fec4dad8,0.20503213515616822
933fc5ba,0.04682052389160603
c27eda4e,0.9043121372149027
9b94d2c2,0.28872527122961467
a2dbdb31,0.13598146382725684
816258dd,0.1316967301007582
81f11218,0.03605931102239626
c4bd9d04,0.21322984872206976
c6ce9bf9,0.4184923223755581
a7b3cc29,0.34020688166929364
527870bf,0.004424203339221754
9af26068,0.9251901487071231
0b591e70,0.9840132252659987
2b1e57c5,0.030896928334174803
194db786,0.6102246230286588
e09ba644,0.9864793961644646
fa2ed3e5,0.9506426122406467
1ba92726,0.0071704710085624184
8c8f45b4,0.09623673028049747
f8889f44,0.02008057169869736
598e255b,0.1879959555531539
45f1aa7a,0.06996454471432752
022956a3,0.07018833543799291
d406064d,0.23790912234261513
76617947,0.12313457888217925
d0e5dccb,0.12430793479703575
33271da6,0.011823251825039594
0840e2b1,0.8897538360493285
521a9f4d,0.9255817195789238
7286b1dc,0.13914544686598201
5b6acc2d,0.06035013443634764
e034cd34,0.0015683733984905826
46577660,0.2553183803670917
bb4d6f24,0.024545814758182963
bfc7a3f2,0.33402708019533156
abc66be8,0.08947993793487394
3627189f,0.9809502811875593
e49a77f6,0.11997760199983436
a209d7ee,0.03992662373161189
dee69cf6,0.4766136357814362
9a6261a0,0.0377869173062095
a8e444c6,0.01135808972552227
a6a66a28,0.9831666198000463
db7022ff,0.025810398489062858
0dfb45d9,0.06668666558560545
81c983aa,0.012170565529128501
a98fb5e1,0.9032664945442616
99e004d7,0.03142834090306462
d16e5fbb,0.003400440051079328
3c352f9e,0.4911685939016
12202699,0.009468384674248386
86af0236,0.3951595412886664
f3703e6f,0.5142529768872581
4a71dc34,0.3945829609601674
321edcdc,0.05940577906943126
e365a657,0.07580721876724951
45755c9c,0.09819772207942246
873b0829,0.021610717016417934
72ccd009,0.45805576880136184
205243d9,0.930692743617456
d9202f36,0.2733221685235226
9d0c30b0,0.05756255135498043
56644ace,0.3615990281797974
c63f527f,0.12962107850494559
bb84b9bd,0.6279680142374718
6f68caf0,0.31518162560518237
8492119b,0.0056655199632597774
71bde48d,0.9711048938102812
d2d6e2ba,0.39737838467516917
6f4b309c,0.0026309645881340176
b3cc5ba3,0.15478630230958715
fee39547,0.657879060807873
4893137a,0.8018459286690555
e283c4c4,0.015102945523594194
25bac62b,0.018658580749585534
8fd88dd6,0.02270335737684515
b48c104e,0.05870569977040122
221d500b,0.274812705644004
8f0de087,0.011305658683268875
32342e03,0.01889675169371296
a8da99d8,0.14252902609756274
93203755,0.46789578995642156
d3c88528,0.9817366958004892
0d7a17b3,0.33241820694283014
bd72f5ec,0.9715851988079126
e953c0fd,0.06621590771755316
e730b6c6,0.9009596619342931
c086033a,0.42627046406463187
a521d303,0.20694141982605516
b023957a,0.0775941254702293
3e0f04e8,0.14037395689294027
60647cba,0.3354446801837743
2f5c43a8,0.9161253013693428
b54ba69b,0.09768245140225087
eac962ff,0.012772074352748698
7e2a3763,0.02208353260597822
9362d863,0.04113631715010256
8f1b833c,0.0060004211584700675
79727ff5,0.0652324905775866
62614c75,0.6043686665223236
75a03adf,0.2120451940937396
cf138392,0.008993496237531129
bf467a96,0.16581400583473516
c8b34651,0.6463391320252324
105a5c54,0.05568477593948649
bf6de75c,0.06041523431045886
060702c8,0.8902474927340653
921bad2c,0.8543655254866896
e0d17eb0,0.011088313566562091
9a3825c9,0.4880586249380457
8eda717f,0.16679653953908602
78906e0c,0.9947000772521772
c60100ad,0.9616364955288538
90a72a52,0.0277379329983324
d80e4ed4,0.008472676122126847
339cd0d2,0.17642455904001889
d99de899,0.056676536958756366
357e20d1,0.024701020611509483
a4d190da,0.34757617964986715
bd226217,0.09161672382673908
476e2771,0.9455859837735843
4e483506,0.016185876845158986
f70ea081,0.8251654643200603
4645e56f,0.9818797985157073
e6d05940,0.07724576488148974
f8b3c6af,0.935832436627101
c89d6aad,0.025285938601731013
0cb57f6e,0.003752088442810891
86a4be46,0.008619075226793452
75e62d7e,0.004619636059061194
ebc36374,0.13010919778649094
0ebcb731,0.6188722633810485
24d000c5,0.02312549375088377
f3c9a4f6,0.3096852726473479
1bc59730,0.020942151846212488
47ea0bff,0.9378886579435126
cdeccfdd,0.005549069505657051
15e09a1d,0.17817996582949328
00652788,0.006805082018615401
23649c84,0.0011991830444031896
91188a77,0.021464631917943875
eaca8580,0.08062057833675877
4ce9daeb,0.90636015500129
d4220673,0.7252551159111438
b6a87aef,0.08262966012426884
8333ebed,0.0353022958365547
950a3453,0.008382177603356784
7074f6c9,0.12711373819043273
98a02caf,0.007116819011169217
59c8d2b3,0.9705629753642696
d99d13bd,0.9627376629864028
de86f1cf,0.9838226528354113
8f4b1985,0.8848418979456965
a7779b04,0.005090580058236345
2caeab11,0.04336014272894795
16aeea7c,0.11617630524348166
b9d19ab9,0.22346042750832323
29c5d2fd,0.98769922150661
efcefa55,0.28100231104333456
099161c3,0.09868501693005297
12b49195,0.06175284889604366
96a1ce13,0.7241570263334307
67964b4f,0.013536523108143935
b61c605c,0.061233615354047755
bcfc0f16,0.5157324703450796
bf0cb956,0.0055985562727281744
12f6aa7d,0.5672407490505925
f36f3a0c,0.059417451861712024
83490492,0.14440752661285136
e3b62b60,0.0018706592716427994
20b27d66,0.9660908628667534
25c3ce93,0.9886180120644121
67a2ff0b,0.34062478641969696
9b2d3c1a,0.9411091810892636
8ad51f7d,0.03003956567834269
14137b57,0.3310168362726389
9ea5aa79,0.005576225144474918
5ea1d2dd,0.005830455038875384
979c867e,0.7315228876225335
7ea1e1b6,0.04208323420653824
d65520ba,0.026529353394342238
765ad2e2,0.08844609048179018
d2957326,0.9063137983568899
24349e24,0.07697928439528802
fd8a2ae3,0.10426238316753302
b282d98e,0.9140380780239699
3eaa7a61,0.1682925199092252
16533dd4,0.0874434006966929
4adb68d7,0.8763979217930877
565005b9,0.25823962435912523
51d86e0c,0.8572405781273013
30635642,0.44220472104281067
d9480a60,0.05399399810036296
b2647128,0.050434777846957914
20478c55,0.9930035495864266
caa0d105,0.42188557180137926
474f4534,0.14338882020360008
d51e3867,0.9830385889130467
e5d1bba7,0.1604781364596339
e7000b2a,0.06181727150266139
78f06b79,0.13928705038327643
8a9f4bee,0.9889906941893731
3d716bbe,0.10917369248677943
6e1ddef1,0.3533982378969579
9826f39a,0.024594020064685945
3fdc82f7,0.14994154202675666
31f013c3,0.01751042520295641
97a9df6d,0.00932997689320962
10e65294,0.5400427470363292
0bdca1a5,0.9758186165452062
374037fa,0.005869151805965884
1d1a0cec,0.06382035823505842
d415c5ad,0.31043242935567794
ced1306d,0.01599450244932059
f43497f3,0.09732501586841896
ffd13a9e,0.7870384007727038
6f67148e,0.07922867442453047
be322b68,0.13056360193644037
af209b44,0.5237874225785891
69b53a4a,0.27286294843808456
4c085180,0.08466496161192914
608cea18,0.0035908183094231147
f8bebbfd,0.05043141130931788
ae16855d,0.010198094792669239
dfc700b3,0.4743861457810483
e3bdd9ac,0.521516955990312
87a8ea20,0.025817277034181466
3c3da9aa,0.09791538062382345
76c882d6,0.8780287344662892
9e429645,0.9051462737015459
7dc9c990,0.0307483862155392
f38d53ef,0.06782420650188113
e1785b6e,0.11816671242904704
80c673fb,0.9213458547250745
a8b8c20b,0.7967627819080626
6a1ff150,0.9836036904958282
2f68d4fe,0.011130124750562555
c462ec65,0.7244792508184461
c374d5c4,0.009734333637412098
d20769b3,0.011651156750893812
c467fe4d,0.048423163396339515
1356229e,0.05836606129297026
b1532127,0.04100557956486382
3777ee22,0.8423236366416561
4ba6023f,0.6764432613755036
08504ae6,0.10435192864036835
5e0b4cc5,0.026191994087161483
249a0c1f,0.9855939035226294
24b3497f,0.1881768919292421
9edcf494,0.06286996339538968
53297290,0.16857856890814493
6d3a269e,0.9025110787207871
1b0d38fc,0.45614684877969214
02747427,0.28356414010616027
38867253,0.9039294067384278
c392dbd0,0.03626768904288176
8939734c,0.018259028508637455
097ba3af,0.004711290917835805
30f0f835,0.002260781031285764
bdab1bcf,0.005179452315327223
1070a984,0.8195940023467243
c41b8a90,0.9851791645016494
86a3b5cc,0.7046335778119819
d0a3719e,0.0507732810268117
b1a8067b,0.0010857347764815118
911bc6aa,0.29793215438072584
67a2d0ac,0.007731822085243339
11447262,0.06309096930114115
12fd1375,0.03277245770816092
f2898538,0.14050614568687195
0e7355e2,0.05594148346823728
bc2c87c8,0.9887021881116919
94001156,0.13552187030582527
d5855224,0.3411793769116736
a3c1a552,0.0906155405004364
edcf54fa,0.18686618032200192
a28b90eb,0.6994265282650413
63cd028f,0.061489091495157557
dbc79657,0.06812708943766219
bc856bf1,0.0944514118866813
c7e25a70,0.052142686935003714
9771b119,0.02172468120210392
836db0d9,0.10245745193369085
f5685d3e,0.03272608639325626
bb04299d,0.7935493069626993
163a9d23,0.031508522110584816
5283c614,0.017865829490823448
2276d5d8,0.029222312593574593
ccb77e34,0.009145478142618239
d4a75bf3,0.008135419305678468
e15f46ea,0.2581072717541344
992a45ba,0.05976496497090881
056e7768,0.008630993700947706
a1dc016b,0.13270963755913293
38db82cd,0.2860418453693885
3295f3ae,0.14479487853929726
a6ff3660,0.10947954503224792
5981b799,0.938766441461717
2636d79d,0.030313672603351112
7a8521e2,0.12986603942680036
9b53021d,0.08719050632889323
0a37be18,0.992541043915679
a8676e55,0.8911265723989645
3488b8fc,0.37549949899362267
b86d4006,0.931778905816156
33888635,0.9708061861265959
aa9ca5f9,0.013198166485415726
08faf0f6,0.01002911390675629
5320cd26,0.03807114835826112
2c57fdaa,0.0050090605032450915
d467ce62,0.03020254218371253
888a568e,0.9725635422538597
88d6c838,0.5956740756390208
8f138517,0.02622172706695205
e1108dc0,0.01017655233590862
9e9cd6c9,0.08114819614968449
ab893af4,0.18134999638555535
4d4b30ba,0.12177162559764658
7ce15e26,0.11899756252376875
dbc45500,0.4002492799654932
6a0cde3f,0.1498004598894116
2658014c,0.108387779823073
08d20604,0.04173374229598645
03c83dc9,0.003486179903617786
d741ccd1,0.059047212704280656
992d48b6,0.06268195872093081
b1ea3253,0.8831975765757533
da379e69,0.05234402446167522
73b429af,0.9456580133144133
2aefe712,0.9617709763658188
1e3634f9,0.9725593300128472
069ee09e,0.02957570778519178
a7970f81,0.014713862795020748
23084d2e,0.6885598318124277
ac57710a,0.8008899429606603
02553267,0.33679602662106284
0971c6c7,0.15916728259301025
cdb7f1fe,0.04614929111507588
d3af3f60,0.11794654536292687
59daf44b,0.031299536527074456
c2169934,0.05725448317290138
da03b56e,0.1805695706967595
474ea404,0.005572045430570016
f686cdc4,0.9628413120690142
f865b354,0.4746603959027439
106df554,0.02741557109296567
e5637171,0.03399938493045956
cba8985c,0.054866809666889824
cc09c9ce,0.08147682417676706
0b85b33f,0.9847498700386081
92f20625,0.9681192738648375
6b1379dd,0.11172114865236689
ed2b1df1,0.2722214674473084
325124e4,0.4337008427356068
7455c944,0.01494379613023199
fd68ccc1,0.14028263904658353
8df9100d,0.8083098391477144
c406df9b,0.34918532434925714
4978870c,0.06193017707545608
383f95d6,0.8895164804026807
aba96bbf,0.10557643511524162
6bba66b4,0.13302129862910658
b86fa0c9,0.03541260260190579
a2abc369,0.058674244789932925
0b40c014,0.24998947086816106
d45add48,0.005795903368872507
00193999,0.9963466038017101
c2f1b710,0.06357460050542713
53750c72,0.6275335067269174
3137ef1d,0.3149974307346875
bc6b8e2a,0.039644952950411885
7cb546c6,0.9893819389249939
d59a2349,0.05125306114433207
04d04b9a,0.12666934687926765
05ac1343,0.16164762990580847
2917895f,0.03481538198719255
342a1d01,0.5768004493643758
78309e4b,0.3374826194094982
5c1a5aba,0.08241068799989115
fae57f79,0.2509593944144895
23821d71,0.8793160689565432
5780b19d,0.20723777554591283
11c67865,0.03977165654364933
8564f114,0.07899340618620351
ec7d0fdd,0.39226553763639954
9a0446b8,0.008764772971384852
5f5da69d,0.7323421907740344
7a11839b,0.9554356006893883
763c9bbf,0.08798236248284275
15a7b5c5,0.06580642889979058
e9c7e251,0.1799207351273919
2555c207,0.6920057425702938
ec8d9784,0.03686175645820479
08fd9d10,0.21238751816837223
9504ae29,0.11572505831313022
0b91a24d,0.025502379440151688
e62e6cfe,0.9030711365079864
5d1291bb,0.1177142048955876
b3c1f2e7,0.08119066317057763
c6a8db21,0.13555577588241544
f2c137fd,0.8937118303489703
b61e8155,0.01622647099415256
45b9ee35,0.06437164372017874
8fe9c49b,0.059568662356597725
b98ceb09,0.6496354362743353
70c4a435,0.005998742959316406
d953d111,0.047418358495781514
da7de86e,0.029225184726063044
519f8611,0.01293392076261447
75eefdc3,0.036762459817254615
62412092,0.8548180157240223
de8ec010,0.34817545072754535
ee6121f8,0.02929008425384181
412b66e0,0.4408057201315808
7405c131,0.03158162903063002
efff4306,0.016500167808476098
5658d679,0.007152278990880032
617f88fc,0.5416164832716704
a120100b,0.02595108206633359
0971369e,0.9565826540803936
83f7fe7b,0.8771835023393704
12437da1,0.22770599832614408
8e7f96a5,0.19035586048468262
a08237de,0.04852475433622907
a013bd6f,0.059989536338949934
c6fdd404,0.8014423903044474
317e2af4,0.5674703289265808
dd9878c0,0.31551324768853284
42e76a51,0.9064901053640818
022f77e3,0.2564753109376671
cada3682,0.9393771529538686
53074f1f,0.37656424665316013
e6c19679,0.9627700743178761
dfb69b8b,0.41556375051797323
e1572941,0.05424824740463391
8d549cd2,0.57801109566996
6913594d,0.021347862953033495
6e528fd6,0.07719402831038148
c8b037c7,0.10811386241639222
c3b6c880,0.08988948391395031
9684ac04,0.005787288506132526
6d974acc,0.028888194750118515
57b10462,0.41720190071346885
b2373298,0.15541153384093964
8e946e10,0.8387438078048428
6acee7de,0.18126782398538943
8ad7cc2f,0.013927861334759461
8e6e087e,0.27797124081097996
c3e46df5,0.02575800195751664
f6983f34,0.7447721720984242
8130a3aa,0.3384157622216387
0f11be03,0.1494422879333098
766073e1,0.04176797739593674
e67f6889,0.8113595619978373
148a0930,0.009869643018784865
b333ff97,0.7517737847914745
1c148a28,0.01806914430328618
ee0b02d7,0.0057088253874964905
fa1c5f6d,0.9779034756993206
9b12ae1f,0.5464420360923207
3bb60b1b,0.07659917498257958
096e7594,0.23851666518124204
ac98996a,0.2538182365712566
1b7b9b9d,0.030484824826976772
61b2ac6f,0.02641774736272238
2bd414a8,0.5225318952813778
73d12826,0.04691382928872577
29f7ec33,0.03295336209602757
265f8aa8,0.9372958691584301
0d6be675,0.05003243759041954
a00ecdf6,0.08818180366169254
c414328a,0.05684330097917894
d47de87e,0.1557632060798812
376f984f,0.024874291550853952
12a35aa5,0.2716099312259431
8ecfd739,0.029220949599503568
2cbc30f4,0.014143362749727556
aa4bdf31,0.1496517589370099
69d18f51,0.9631387265225851
50cd4394,0.03755625788148085
bda732e1,0.08777573109855008
8e77e385,0.1769666443270085
49dfd51a,0.05578953644036163
b0a3e728,0.518965084173689
518061ec,0.1312233451693248
bb306c8c,0.007817593796387719
1b2cf099,0.026277823504922828
e7c405e4,0.023493005193730515
1fc79c9d,0.03891476029987085
3427cd60,0.8592072406588938
8fc604cd,0.9999837216742558
0981acfd,0.0725494658494498
512e9c5c,0.453627424666955
ae9f2426,0.030528669032307516
a8cd44c8,0.9391990597728972
acac91c3,0.9954814589104216
35988937,0.10942242710563797
2a2dd539,0.007893694527872383
3f971e0a,0.003530702997737147
7e09131c,0.01764076695505364
82726c59,0.01677274977394589
ec4c3dbd,0.0024701132676603742
2a851255,0.018024961013636234
2cebdab4,0.9488131905239247
013b617b,0.5119686614826824
21a8603a,0.3379586060408381
fe2f2579,0.07308054295910843
df069a3d,0.20748844789964715
595f7f57,0.023469772605104085
081bdb0a,0.017143184190651507
6f8e7b3a,0.02662941882551003
d1824fe1,0.03085556479221907
3ddc6778,0.02627153738248921
57e4244d,0.4565001491630275
18e2e176,0.04584734409692715
7394cdbc,0.7744765055222443
19821b41,0.006075816335305352
12e9563c,0.8758295648109575
b96c9ed9,0.9473408680253921
096d9c1b,0.15916833649779835
97454a30,0.9407147010238464
43b6c5d3,0.8663273647041274
2c58bcc5,0.004380734694215163
0c71dc02,0.054819001782949024
f7cd79b0,0.07116641187831002
922ec513,0.045028006341431843
561b6b2c,0.00505119031760157
32913f04,0.007616144603606538
77aad507,0.46631925312466005
d62d5a9c,0.1519175365392721
be70bb3d,0.41641607637766453
84920252,0.7566720861756827
b9623d93,0.04654323887665272
ba925eca,0.5794345350221769
181ecadf,0.10834350763014214
6fbcc9e2,0.33471267432299845
57d5b182,0.027686490049272462
d3013a36,0.012288744679976127
21cafb54,0.9007590117876025
d1a6cc74,0.13126552286894844
c4017d47,0.016885732432853462
22e05854,0.03325772638826368
7eb53ec8,0.6238016077477495
c77a806d,0.9912552829052357
c114c951,0.8651803015785908
71495521,0.014913534828687607
98bb1260,0.13962763167434994
546ec108,0.061836277201850816
78f39102,0.11420044027512198
26b6379a,0.10679352915597831
8cb14c23,0.010187493859958263
75892ee1,0.04975859934739462
3d31d65f,0.025679760664132856
30784a7a,0.02973616543062235
efba2a23,0.9964132048677345
9fcb2c5a,0.015533676546660113
9910ee7e,0.38704948361339975
dc97b587,0.8681898944665277
7732ca72,0.20525576646339858
c4bac1f1,0.6163221764288876
a80ddf30,0.010556847908508466
fe79c536,0.09894252882736852
84e34259,0.9947221030052339
7db3b563,0.1095814201757034
5e946e6e,0.8961437727992004
76881bf4,0.9880437057579841
7c606237,0.46541134870639606
7aa06d7d,0.8818074301551501
0d035cbc,0.03676866886321236
0838e69f,0.0749044214269546
f6715e39,0.981130586466342
499004bb,0.029254211786159834
4cefc9ec,0.04114396281723856
ded95f0a,0.9559312201687679
073112c9,0.26609201866271803
